关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,掉落装备,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错,掉落神魂(3:level 4:exp)
3637,1264,南天门16-7,"[2]=363709,[3]=363709,[4]=363709,[5]=363709,[6]=363709,[8]=363709,[9]=363709,[10]=363710,[11]=363709,[12]=363709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3638,1264,南天门16-8,"[2]=363809,[3]=363809,[4]=363809,[5]=363809,[6]=363809,[8]=363809,[9]=363809,[10]=363810,[11]=363809,[12]=363809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3639,1264,南天门16-9,"[2]=363909,[3]=363909,[4]=363909,[5]=363909,[6]=363909,[8]=363909,[9]=363909,[10]=363910,[11]=363909,[12]=363909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3640,1264,南天门16-10,"[2]=364009,[3]=364009,[4]=364009,[5]=364009,[6]=364009,[8]=364009,[9]=364009,[10]=364010,[11]=364009,[12]=364009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3641,1265,南天门17-1,"[2]=364109,[3]=364109,[4]=364109,[5]=364109,[6]=364109,[8]=364109,[9]=364109,[10]=364110,[11]=364109,[12]=364109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3642,1265,南天门17-2,"[2]=364209,[3]=364209,[4]=364209,[5]=364209,[6]=364209,[8]=364209,[9]=364209,[10]=364210,[11]=364209,[12]=364209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3643,1265,南天门17-3,"[2]=364309,[3]=364309,[4]=364309,[5]=364309,[6]=364309,[8]=364309,[9]=364309,[10]=364310,[11]=364309,[12]=364309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3644,1265,南天门17-4,"[2]=364409,[3]=364409,[4]=364409,[5]=364409,[6]=364409,[8]=364409,[9]=364409,[10]=364410,[11]=364409,[12]=364409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3645,1265,南天门17-5,"[2]=364509,[3]=364509,[4]=364509,[5]=364509,[6]=364509,[8]=364509,[9]=364509,[10]=364510,[11]=364509,[12]=364509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3646,1265,南天门17-6,"[2]=364609,[3]=364609,[4]=364609,[5]=364609,[6]=364609,[8]=364609,[9]=364609,[10]=364610,[11]=364609,[12]=364609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3647,1265,南天门17-7,"[2]=364709,[3]=364709,[4]=364709,[5]=364709,[6]=364709,[8]=364709,[9]=364709,[10]=364710,[11]=364709,[12]=364709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3648,1265,南天门17-8,"[2]=364809,[3]=364809,[4]=364809,[5]=364809,[6]=364809,[8]=364809,[9]=364809,[10]=364810,[11]=364809,[12]=364809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3649,1265,南天门17-9,"[2]=364909,[3]=364909,[4]=364909,[5]=364909,[6]=364909,[8]=364909,[9]=364909,[10]=364910,[11]=364909,[12]=364909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3650,1265,南天门17-10,"[2]=365009,[3]=365009,[4]=365009,[5]=365009,[6]=365009,[8]=365009,[9]=365009,[10]=365010,[11]=365009,[12]=365009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3651,1266,南天门18-1,"[2]=365109,[3]=365109,[4]=365109,[5]=365109,[6]=365109,[8]=365109,[9]=365109,[10]=365110,[11]=365109,[12]=365109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3652,1266,南天门18-2,"[2]=365209,[3]=365209,[4]=365209,[5]=365209,[6]=365209,[8]=365209,[9]=365209,[10]=365210,[11]=365209,[12]=365209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3653,1266,南天门18-3,"[2]=365309,[3]=365309,[4]=365309,[5]=365309,[6]=365309,[8]=365309,[9]=365309,[10]=365310,[11]=365309,[12]=365309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3654,1266,南天门18-4,"[2]=365409,[3]=365409,[4]=365409,[5]=365409,[6]=365409,[8]=365409,[9]=365409,[10]=365410,[11]=365409,[12]=365409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3655,1266,南天门18-5,"[2]=365509,[3]=365509,[4]=365509,[5]=365509,[6]=365509,[8]=365509,[9]=365509,[10]=365510,[11]=365509,[12]=365509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3656,1266,南天门18-6,"[2]=365609,[3]=365609,[4]=365609,[5]=365609,[6]=365609,[8]=365609,[9]=365609,[10]=365610,[11]=365609,[12]=365609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3657,1266,南天门18-7,"[2]=365709,[3]=365709,[4]=365709,[5]=365709,[6]=365709,[8]=365709,[9]=365709,[10]=365710,[11]=365709,[12]=365709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3658,1266,南天门18-8,"[2]=365809,[3]=365809,[4]=365809,[5]=365809,[6]=365809,[8]=365809,[9]=365809,[10]=365810,[11]=365809,[12]=365809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3659,1266,南天门18-9,"[2]=365909,[3]=365909,[4]=365909,[5]=365909,[6]=365909,[8]=365909,[9]=365909,[10]=365910,[11]=365909,[12]=365909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3660,1266,南天门18-10,"[2]=366009,[3]=366009,[4]=366009,[5]=366009,[6]=366009,[8]=366009,[9]=366009,[10]=366010,[11]=366009,[12]=366009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3661,1267,南天门19-1,"[2]=366109,[3]=366109,[4]=366109,[5]=366109,[6]=366109,[8]=366109,[9]=366109,[10]=366110,[11]=366109,[12]=366109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3662,1267,南天门19-2,"[2]=366209,[3]=366209,[4]=366209,[5]=366209,[6]=366209,[8]=366209,[9]=366209,[10]=366210,[11]=366209,[12]=366209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3663,1267,南天门19-3,"[2]=366309,[3]=366309,[4]=366309,[5]=366309,[6]=366309,[8]=366309,[9]=366309,[10]=366310,[11]=366309,[12]=366309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3664,1267,南天门19-4,"[2]=366409,[3]=366409,[4]=366409,[5]=366409,[6]=366409,[8]=366409,[9]=366409,[10]=366410,[11]=366409,[12]=366409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3665,1267,南天门19-5,"[2]=366509,[3]=366509,[4]=366509,[5]=366509,[6]=366509,[8]=366509,[9]=366509,[10]=366510,[11]=366509,[12]=366509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3666,1267,南天门19-6,"[2]=366609,[3]=366609,[4]=366609,[5]=366609,[6]=366609,[8]=366609,[9]=366609,[10]=366610,[11]=366609,[12]=366609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3667,1267,南天门19-7,"[2]=366709,[3]=366709,[4]=366709,[5]=366709,[6]=366709,[8]=366709,[9]=366709,[10]=366710,[11]=366709,[12]=366709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3668,1267,南天门19-8,"[2]=366809,[3]=366809,[4]=366809,[5]=366809,[6]=366809,[8]=366809,[9]=366809,[10]=366810,[11]=366809,[12]=366809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3669,1267,南天门19-9,"[2]=366909,[3]=366909,[4]=366909,[5]=366909,[6]=366909,[8]=366909,[9]=366909,[10]=366910,[11]=366909,[12]=366909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3670,1267,南天门19-10,"[2]=367009,[3]=367009,[4]=367009,[5]=367009,[6]=367009,[8]=367009,[9]=367009,[10]=367010,[11]=367009,[12]=367009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3671,1268,南天门20-1,"[2]=367109,[3]=367109,[4]=367109,[5]=367109,[6]=367109,[8]=367109,[9]=367109,[10]=367110,[11]=367109,[12]=367109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3672,1268,南天门20-2,"[2]=367209,[3]=367209,[4]=367209,[5]=367209,[6]=367209,[8]=367209,[9]=367209,[10]=367210,[11]=367209,[12]=367209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3673,1268,南天门20-3,"[2]=367309,[3]=367309,[4]=367309,[5]=367309,[6]=367309,[8]=367309,[9]=367309,[10]=367310,[11]=367309,[12]=367309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3674,1268,南天门20-4,"[2]=367409,[3]=367409,[4]=367409,[5]=367409,[6]=367409,[8]=367409,[9]=367409,[10]=367410,[11]=367409,[12]=367409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3675,1268,南天门20-5,"[2]=367509,[3]=367509,[4]=367509,[5]=367509,[6]=367509,[8]=367509,[9]=367509,[10]=367510,[11]=367509,[12]=367509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3676,1268,南天门20-6,"[2]=367609,[3]=367609,[4]=367609,[5]=367609,[6]=367609,[8]=367609,[9]=367609,[10]=367610,[11]=367609,[12]=367609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3677,1268,南天门20-7,"[2]=367709,[3]=367709,[4]=367709,[5]=367709,[6]=367709,[8]=367709,[9]=367709,[10]=367710,[11]=367709,[12]=367709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3678,1268,南天门20-8,"[2]=367809,[3]=367809,[4]=367809,[5]=367809,[6]=367809,[8]=367809,[9]=367809,[10]=367810,[11]=367809,[12]=367809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3679,1268,南天门20-9,"[2]=367909,[3]=367909,[4]=367909,[5]=367909,[6]=367909,[8]=367909,[9]=367909,[10]=367910,[11]=367909,[12]=367909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3680,1268,南天门20-10,"[2]=368009,[3]=368009,[4]=368009,[5]=368009,[6]=368009,[8]=368009,[9]=368009,[10]=368010,[11]=368009,[12]=368009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3681,1269,南天门21-1,"[2]=368109,[3]=368109,[4]=368109,[5]=368109,[6]=368109,[8]=368109,[9]=368109,[10]=368110,[11]=368109,[12]=368109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3682,1269,南天门21-2,"[2]=368209,[3]=368209,[4]=368209,[5]=368209,[6]=368209,[8]=368209,[9]=368209,[10]=368210,[11]=368209,[12]=368209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3683,1269,南天门21-3,"[2]=368309,[3]=368309,[4]=368309,[5]=368309,[6]=368309,[8]=368309,[9]=368309,[10]=368310,[11]=368309,[12]=368309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3684,1269,南天门21-4,"[2]=368409,[3]=368409,[4]=368409,[5]=368409,[6]=368409,[8]=368409,[9]=368409,[10]=368410,[11]=368409,[12]=368409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3685,1269,南天门21-5,"[2]=368509,[3]=368509,[4]=368509,[5]=368509,[6]=368509,[8]=368509,[9]=368509,[10]=368510,[11]=368509,[12]=368509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3686,1269,南天门21-6,"[2]=368609,[3]=368609,[4]=368609,[5]=368609,[6]=368609,[8]=368609,[9]=368609,[10]=368610,[11]=368609,[12]=368609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3687,1269,南天门21-7,"[2]=368709,[3]=368709,[4]=368709,[5]=368709,[6]=368709,[8]=368709,[9]=368709,[10]=368710,[11]=368709,[12]=368709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3688,1269,南天门21-8,"[2]=368809,[3]=368809,[4]=368809,[5]=368809,[6]=368809,[8]=368809,[9]=368809,[10]=368810,[11]=368809,[12]=368809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3689,1269,南天门21-9,"[2]=368909,[3]=368909,[4]=368909,[5]=368909,[6]=368909,[8]=368909,[9]=368909,[10]=368910,[11]=368909,[12]=368909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3690,1269,南天门21-10,"[2]=369009,[3]=369009,[4]=369009,[5]=369009,[6]=369009,[8]=369009,[9]=369009,[10]=369010,[11]=369009,[12]=369009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3691,1270,南天门22-1,"[2]=369109,[3]=369109,[4]=369109,[5]=369109,[6]=369109,[8]=369109,[9]=369109,[10]=369110,[11]=369109,[12]=369109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3692,1270,南天门22-2,"[2]=369209,[3]=369209,[4]=369209,[5]=369209,[6]=369209,[8]=369209,[9]=369209,[10]=369210,[11]=369209,[12]=369209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3693,1270,南天门22-3,"[2]=369309,[3]=369309,[4]=369309,[5]=369309,[6]=369309,[8]=369309,[9]=369309,[10]=369310,[11]=369309,[12]=369309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3694,1270,南天门22-4,"[2]=369409,[3]=369409,[4]=369409,[5]=369409,[6]=369409,[8]=369409,[9]=369409,[10]=369410,[11]=369409,[12]=369409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3695,1270,南天门22-5,"[2]=369509,[3]=369509,[4]=369509,[5]=369509,[6]=369509,[8]=369509,[9]=369509,[10]=369510,[11]=369509,[12]=369509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3696,1270,南天门22-6,"[2]=369609,[3]=369609,[4]=369609,[5]=369609,[6]=369609,[8]=369609,[9]=369609,[10]=369610,[11]=369609,[12]=369609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3697,1270,南天门22-7,"[2]=369709,[3]=369709,[4]=369709,[5]=369709,[6]=369709,[8]=369709,[9]=369709,[10]=369710,[11]=369709,[12]=369709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3698,1270,南天门22-8,"[2]=369809,[3]=369809,[4]=369809,[5]=369809,[6]=369809,[8]=369809,[9]=369809,[10]=369810,[11]=369809,[12]=369809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3699,1270,南天门22-9,"[2]=369909,[3]=369909,[4]=369909,[5]=369909,[6]=369909,[8]=369909,[9]=369909,[10]=369910,[11]=369909,[12]=369909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3700,1270,南天门22-10,"[2]=370009,[3]=370009,[4]=370009,[5]=370009,[6]=370009,[8]=370009,[9]=370009,[10]=370010,[11]=370009,[12]=370009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3701,1271,南天门23-1,"[2]=370109,[3]=370109,[4]=370109,[5]=370109,[6]=370109,[8]=370109,[9]=370109,[10]=370110,[11]=370109,[12]=370109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3702,1271,南天门23-2,"[2]=370209,[3]=370209,[4]=370209,[5]=370209,[6]=370209,[8]=370209,[9]=370209,[10]=370210,[11]=370209,[12]=370209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3703,1271,南天门23-3,"[2]=370309,[3]=370309,[4]=370309,[5]=370309,[6]=370309,[8]=370309,[9]=370309,[10]=370310,[11]=370309,[12]=370309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3704,1271,南天门23-4,"[2]=370409,[3]=370409,[4]=370409,[5]=370409,[6]=370409,[8]=370409,[9]=370409,[10]=370410,[11]=370409,[12]=370409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3705,1271,南天门23-5,"[2]=370509,[3]=370509,[4]=370509,[5]=370509,[6]=370509,[8]=370509,[9]=370509,[10]=370510,[11]=370509,[12]=370509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3706,1271,南天门23-6,"[2]=370609,[3]=370609,[4]=370609,[5]=370609,[6]=370609,[8]=370609,[9]=370609,[10]=370610,[11]=370609,[12]=370609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3707,1271,南天门23-7,"[2]=370709,[3]=370709,[4]=370709,[5]=370709,[6]=370709,[8]=370709,[9]=370709,[10]=370710,[11]=370709,[12]=370709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3708,1271,南天门23-8,"[2]=370809,[3]=370809,[4]=370809,[5]=370809,[6]=370809,[8]=370809,[9]=370809,[10]=370810,[11]=370809,[12]=370809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3709,1271,南天门23-9,"[2]=370909,[3]=370909,[4]=370909,[5]=370909,[6]=370909,[8]=370909,[9]=370909,[10]=370910,[11]=370909,[12]=370909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3710,1271,南天门23-10,"[2]=371009,[3]=371009,[4]=371009,[5]=371009,[6]=371009,[8]=371009,[9]=371009,[10]=371010,[11]=371009,[12]=371009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3711,1272,南天门24-1,"[2]=371109,[3]=371109,[4]=371109,[5]=371109,[6]=371109,[8]=371109,[9]=371109,[10]=371110,[11]=371109,[12]=371109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3712,1272,南天门24-2,"[2]=371209,[3]=371209,[4]=371209,[5]=371209,[6]=371209,[8]=371209,[9]=371209,[10]=371210,[11]=371209,[12]=371209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3713,1272,南天门24-3,"[2]=371309,[3]=371309,[4]=371309,[5]=371309,[6]=371309,[8]=371309,[9]=371309,[10]=371310,[11]=371309,[12]=371309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3714,1272,南天门24-4,"[2]=371409,[3]=371409,[4]=371409,[5]=371409,[6]=371409,[8]=371409,[9]=371409,[10]=371410,[11]=371409,[12]=371409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3715,1272,南天门24-5,"[2]=371509,[3]=371509,[4]=371509,[5]=371509,[6]=371509,[8]=371509,[9]=371509,[10]=371510,[11]=371509,[12]=371509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3716,1272,南天门24-6,"[2]=371609,[3]=371609,[4]=371609,[5]=371609,[6]=371609,[8]=371609,[9]=371609,[10]=371610,[11]=371609,[12]=371609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3717,1272,南天门24-7,"[2]=371709,[3]=371709,[4]=371709,[5]=371709,[6]=371709,[8]=371709,[9]=371709,[10]=371710,[11]=371709,[12]=371709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3718,1272,南天门24-8,"[2]=371809,[3]=371809,[4]=371809,[5]=371809,[6]=371809,[8]=371809,[9]=371809,[10]=371810,[11]=371809,[12]=371809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3719,1272,南天门24-9,"[2]=371909,[3]=371909,[4]=371909,[5]=371909,[6]=371909,[8]=371909,[9]=371909,[10]=371910,[11]=371909,[12]=371909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3720,1272,南天门24-10,"[2]=372009,[3]=372009,[4]=372009,[5]=372009,[6]=372009,[8]=372009,[9]=372009,[10]=372010,[11]=372009,[12]=372009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3721,1273,南天门25-1,"[2]=372109,[3]=372109,[4]=372109,[5]=372109,[6]=372109,[8]=372109,[9]=372109,[10]=372110,[11]=372109,[12]=372109",0,200,81999000,200,3,,,,120,,0,,,,,0,
3722,1273,南天门25-2,"[2]=372209,[3]=372209,[4]=372209,[5]=372209,[6]=372209,[8]=372209,[9]=372209,[10]=372210,[11]=372209,[12]=372209",0,200,81999000,200,3,,,,120,,0,,,,,0,
3723,1273,南天门25-3,"[2]=372309,[3]=372309,[4]=372309,[5]=372309,[6]=372309,[8]=372309,[9]=372309,[10]=372310,[11]=372309,[12]=372309",0,200,81999000,200,3,,,,120,,0,,,,,0,
3724,1273,南天门25-4,"[2]=372409,[3]=372409,[4]=372409,[5]=372409,[6]=372409,[8]=372409,[9]=372409,[10]=372410,[11]=372409,[12]=372409",0,200,81999000,200,3,,,,120,,0,,,,,0,
3725,1273,南天门25-5,"[2]=372509,[3]=372509,[4]=372509,[5]=372509,[6]=372509,[8]=372509,[9]=372509,[10]=372510,[11]=372509,[12]=372509",0,200,81999000,200,3,,,,120,,0,,,,,0,
3726,1273,南天门25-6,"[2]=372609,[3]=372609,[4]=372609,[5]=372609,[6]=372609,[8]=372609,[9]=372609,[10]=372610,[11]=372609,[12]=372609",0,200,81999000,200,3,,,,120,,0,,,,,0,
3727,1273,南天门25-7,"[2]=372709,[3]=372709,[4]=372709,[5]=372709,[6]=372709,[8]=372709,[9]=372709,[10]=372710,[11]=372709,[12]=372709",0,200,81999000,200,3,,,,120,,0,,,,,0,
3728,1273,南天门25-8,"[2]=372809,[3]=372809,[4]=372809,[5]=372809,[6]=372809,[8]=372809,[9]=372809,[10]=372810,[11]=372809,[12]=372809",0,200,81999000,200,3,,,,120,,0,,,,,0,
3729,1273,南天门25-9,"[2]=372909,[3]=372909,[4]=372909,[5]=372909,[6]=372909,[8]=372909,[9]=372909,[10]=372910,[11]=372909,[12]=372909",0,200,81999000,200,3,,,,120,,0,,,,,0,
3730,1273,南天门25-10,"[2]=373009,[3]=373009,[4]=373009,[5]=373009,[6]=373009,[8]=373009,[9]=373009,[10]=373010,[11]=373009,[12]=373009",0,200,81999000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3731,1274,瑶池仙境1-1,"[2]=373109,[3]=373109,[4]=373109,[5]=373109,[6]=373109,[8]=373109,[9]=373109,[10]=373110,[11]=373109,[12]=373109",0,200,82000000,200,3,,,,120,,0,,,,,0,
3732,1274,瑶池仙境1-2,"[2]=373209,[3]=373209,[4]=373209,[5]=373209,[6]=373209,[8]=373209,[9]=373209,[10]=373210,[11]=373209,[12]=373209",0,200,82000000,200,3,,,,120,,0,,,,,0,
3733,1274,瑶池仙境1-3,"[2]=373309,[3]=373309,[4]=373309,[5]=373309,[6]=373309,[8]=373309,[9]=373309,[10]=373310,[11]=373309,[12]=373309",0,200,82000000,200,3,,,,120,,0,,,,,0,
3734,1274,瑶池仙境1-4,"[2]=373409,[3]=373409,[4]=373409,[5]=373409,[6]=373409,[8]=373409,[9]=373409,[10]=373410,[11]=373409,[12]=373409",0,200,82000000,200,3,,,,120,,0,,,,,0,
3735,1274,瑶池仙境1-5,"[2]=373509,[3]=373509,[4]=373509,[5]=373509,[6]=373509,[8]=373509,[9]=373509,[10]=373510,[11]=373509,[12]=373509",0,200,82000000,200,3,,,,120,,0,,,,,0,
3736,1274,瑶池仙境1-6,"[2]=373609,[3]=373609,[4]=373609,[5]=373609,[6]=373609,[8]=373609,[9]=373609,[10]=373610,[11]=373609,[12]=373609",0,200,82000000,200,3,,,,120,,0,,,,,0,
3737,1274,瑶池仙境1-7,"[2]=373709,[3]=373709,[4]=373709,[5]=373709,[6]=373709,[8]=373709,[9]=373709,[10]=373710,[11]=373709,[12]=373709",0,200,82000000,200,3,,,,120,,0,,,,,0,
3738,1274,瑶池仙境1-8,"[2]=373809,[3]=373809,[4]=373809,[5]=373809,[6]=373809,[8]=373809,[9]=373809,[10]=373810,[11]=373809,[12]=373809",0,200,82000000,200,3,,,,120,,0,,,,,0,
3739,1274,瑶池仙境1-9,"[2]=373909,[3]=373909,[4]=373909,[5]=373909,[6]=373909,[8]=373909,[9]=373909,[10]=373910,[11]=373909,[12]=373909",0,200,82000000,200,3,,,,120,,0,,,,,0,
3740,1274,瑶池仙境1-10,"[2]=374009,[3]=374009,[4]=374009,[5]=374009,[6]=374009,[8]=374009,[9]=374009,[10]=374010,[11]=374009,[12]=374009",0,200,82000000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3741,1275,瑶池仙境2-1,"[2]=374109,[3]=374109,[4]=374109,[5]=374109,[6]=374109,[8]=374109,[9]=374109,[10]=374110,[11]=374109,[12]=374109",0,200,82000000,200,3,,,,120,,0,,,,,0,
3742,1275,瑶池仙境2-2,"[2]=374209,[3]=374209,[4]=374209,[5]=374209,[6]=374209,[8]=374209,[9]=374209,[10]=374210,[11]=374209,[12]=374209",0,200,82000000,200,3,,,,120,,0,,,,,0,
3743,1275,瑶池仙境2-3,"[2]=374309,[3]=374309,[4]=374309,[5]=374309,[6]=374309,[8]=374309,[9]=374309,[10]=374310,[11]=374309,[12]=374309",0,200,82000000,200,3,,,,120,,0,,,,,0,
3744,1275,瑶池仙境2-4,"[2]=374409,[3]=374409,[4]=374409,[5]=374409,[6]=374409,[8]=374409,[9]=374409,[10]=374410,[11]=374409,[12]=374409",0,200,82000000,200,3,,,,120,,0,,,,,0,
3745,1275,瑶池仙境2-5,"[2]=374509,[3]=374509,[4]=374509,[5]=374509,[6]=374509,[8]=374509,[9]=374509,[10]=374510,[11]=374509,[12]=374509",0,200,82000000,200,3,,,,120,,0,,,,,0,
3746,1275,瑶池仙境2-6,"[2]=374609,[3]=374609,[4]=374609,[5]=374609,[6]=374609,[8]=374609,[9]=374609,[10]=374610,[11]=374609,[12]=374609",0,200,82000000,200,3,,,,120,,0,,,,,0,
3747,1275,瑶池仙境2-7,"[2]=374709,[3]=374709,[4]=374709,[5]=374709,[6]=374709,[8]=374709,[9]=374709,[10]=374710,[11]=374709,[12]=374709",0,200,82000000,200,3,,,,120,,0,,,,,0,
3748,1275,瑶池仙境2-8,"[2]=374809,[3]=374809,[4]=374809,[5]=374809,[6]=374809,[8]=374809,[9]=374809,[10]=374810,[11]=374809,[12]=374809",0,200,82000000,200,3,,,,120,,0,,,,,0,
3749,1275,瑶池仙境2-9,"[2]=374909,[3]=374909,[4]=374909,[5]=374909,[6]=374909,[8]=374909,[9]=374909,[10]=374910,[11]=374909,[12]=374909",0,200,82000000,200,3,,,,120,,0,,,,,0,
3750,1275,瑶池仙境2-10,"[2]=375009,[3]=375009,[4]=375009,[5]=375009,[6]=375009,[8]=375009,[9]=375009,[10]=375010,[11]=375009,[12]=375009",0,200,82000000,200,3,,,,120,,0,,,"{""item"",60012,15}",,0,
3751,1276,瑶池仙境3-1,"[2]=375109,[3]=375109,[4]=375109,[5]=375109,[6]=375109,[8]=375109,[9]=375109,[10]=375110,[11]=375109,[12]=375109",0,200,82000000,200,3,,,,120,,0,,,,,0,
3752,1276,瑶池仙境3-2,"[2]=375209,[3]=375209,[4]=375209,[5]=375209,[6]=375209,[8]=375209,[9]=375209,[10]=375210,[11]=375209,[12]=375209",0,200,82000000,200,3,,,,120,,0,,,,,0,
3753,1276,瑶池仙境3-3,"[2]=375309,[3]=375309,[4]=375309,[5]=375309,[6]=375309,[8]=375309,[9]=375309,[10]=375310,[11]=375309,[12]=375309",0,200,82000000,200,3,,,,120,,0,,,,,0,
3754,1276,瑶池仙境3-4,"[2]=375409,[3]=375409,[4]=375409,[5]=375409,[6]=375409,[8]=375409,[9]=375409,[10]=375410,[11]=375409,[12]=375409",0,200,82000000,200,3,,,,120,,0,,,,,0,
3755,1276,瑶池仙境3-5,"[2]=375509,[3]=375509,[4]=375509,[5]=375509,[6]=375509,[8]=375509,[9]=375509,[10]=375510,[11]=375509,[12]=375509",0,200,82000000,200,3,,,,120,,0,,,,,0,
3756,1276,瑶池仙境3-6,"[2]=375609,[3]=375609,[4]=375609,[5]=375609,[6]=375609,[8]=375609,[9]=375609,[10]=375610,[11]=375609,[12]=375609",0,200,82000000,200,3,,,,120,,0,,,,,0,
3757,1276,瑶池仙境3-7,"[2]=375709,[3]=375709,[4]=375709,[5]=375709,[6]=375709,[8]=375709,[9]=375709,[10]=375710,[11]=375709,[12]=375709",0,200,82000000,200,3,,,,120,,0,,,,,0,
3758,1276,瑶池仙境3-8,"[2]=375809,[3]=375809,[4]=375809,[5]=375809,[6]=375809,[8]=375809,[9]=375809,[10]=375810,[11]=375809,[12]=375809",0,200,82000000,200,3,,,,120,,0,,,,,0,
