,名称,模型,难度系数,等级,生命上限,面板物理攻击,防御,出手速度,暴击值,抗暴值,爆伤加成,闪避值,命中值,无视防御,减免无视,暴伤减免,伤害增加,伤害减少,PVP伤加,PVP伤减,PVE伤加,PVE伤减,技能列表,技能队列,头目,普通技能ID
9003910,黑水玄蛇,20022,0,40,722375,81174,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80063,"0,0,0,0",1,80063
9004009,巫龟,100022,0,40,44999,58397,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
9004010,鹿力大仙,20047,0,40,749975,83424,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80088,"0,0,0,0",1,80088
9004109,小僵尸,100019,0,40,46655,60003,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
9004110,招财猫,20035,0,40,777575,85719,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80113,"0,0,0,0",1,80113
9004209,异面怪,100009,0,40,48383,61641,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9004210,重明鸟,20013,0,40,806375,88059,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80102,"0,0,0,0",1,80102
9004309,林妖,100014,0,40,50111,63311,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
9004310,青龙,20040,0,40,835175,90444,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80125,"0,0,0,0",1,80125
9004409,小乌龟,100001,0,40,51839,65012,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
9004410,龙龟,20017,0,40,863975,92874,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80104,"0,0,0,0",1,80104
9004509,山精,100029,0,40,53639,66744,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
9004510,多闻天王,17006,0,40,893975,95349,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80122,"0,0,0,0",1,80122
9004609,五毒蝎,100021,0,40,55439,68508,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9004610,鲛人,20003,0,40,923975,97869,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80044,"0,0,0,0",1,80044
9004709,山精,100029,0,40,57239,70304,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
9004710,九尾狐,20016,0,40,953975,100434,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80057,"0,0,0,0",1,80057
9004809,冰火螳螂,100016,0,40,59111,72131,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
9004810,玄武,20042,0,40,985175,103044,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80126,"0,0,0,0",1,80126
9004909,魔爪花,100025,0,40,60983,73989,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
9004910,巨灵,20014,0,40,1016375,105699,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80103,"0,0,0,0",1,80103
9005009,利刃猿,100028,0,40,62855,75879,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
9005010,魑,100041,0,40,1047575,108399,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
9005109,寒霜狼,100011,0,40,64799,77801,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
9005110,鹿力大仙,20047,0,40,1079975,111144,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80088,"0,0,0,0",1,80088
9005209,灵猴,100023,0,40,66743,79754,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
9005210,桃花仙子,17003,0,40,1112375,113934,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80119,"0,0,0,0",1,80119
9005309,邪毒蜂,100018,0,40,68687,81738,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
9005310,靡籁,100036,0,40,1144775,116769,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80132,"0,0,0,0",1,80132
9005409,灵猴,100023,0,40,70703,83754,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
9005410,酒仙,20036,0,40,1178375,119649,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80077,"0,0,0,0",1,80077
9005509,小僵尸,100019,0,40,72719,85802,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
9005510,朱雀,20039,0,40,1211975,122574,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80124,"0,0,0,0",1,80124
9005609,蛮牛,100006,0,40,74735,87881,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
9005610,熊精,20009,0,40,1245575,125544,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80050,"0,0,0,0",1,80050
9005709,蛮牛,100006,0,40,76823,89991,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
9005710,熊精,20009,0,40,1280375,128559,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80050,"0,0,0,0",1,80050
9005809,石巨人,100024,0,40,78911,92133,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
9005810,雷震子,17010,0,40,1315175,131619,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80129,"0,0,0,0",1,80129
9005909,灵猴,100023,0,40,80999,94307,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
9005910,宠物剑邪,100030,0,40,1349975,134724,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
9006009,林妖,100014,0,40,83159,96512,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
9006010,狮驼,20046,0,40,1385975,137874,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
9006109,五毒蝎,100021,0,40,85319,98748,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9006110,魅,100040,0,40,1421975,141069,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
9006209,寒霜狼,100011,0,40,87479,101016,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
9006210,猿猴,20024,0,40,1457975,144309,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80065,"0,0,0,0",1,80065
9006309,异面怪,100009,0,40,89711,103316,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9006310,穷奇,100038,0,40,1495175,147594,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80130,"0,0,0,0",1,80130
9006409,五毒蝎,100021,0,40,91943,105647,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9006410,狮驼,20046,0,40,1532375,150924,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
9006509,邪毒蜂,100018,0,40,94175,108009,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
9006510,鲨鱼精,20007,0,40,1569575,154299,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80048,"0,0,0,0",1,80048
9006609,瞌睡蛇,100020,0,40,96479,110403,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
9006610,黑风小妖,20020,0,40,1607975,157719,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80061,"0,0,0,0",1,80061
9006709,异面怪,100009,0,40,98783,112829,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9006710,炼丹童子,17002,0,40,1646375,161184,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80090,"0,0,0,0",1,80090
9006809,木鱼怪,100026,0,40,101087,115286,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
9006810,忠勇兔,20001,0,40,1684775,164694,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80042,"0,0,0,0",1,80042
9006909,五毒蝎,100021,0,40,103463,117774,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9006910,业魔,20027,0,40,1724375,168249,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80068,"0,0,0,0",1,80068
9007009,利刃猿,100028,0,40,105839,120294,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
9007010,靡籁,100036,0,40,1763975,171849,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80132,"0,0,0,0",1,80132
9007109,邪毒蜂,100018,0,40,108215,122846,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
9007110,龙龟,20017,0,40,1803575,175494,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80104,"0,0,0,0",1,80104
9007209,蝶精灵,100010,0,40,110663,125429,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
9007210,鱼精,20005,0,40,1844375,179184,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80046,"0,0,0,0",1,80046
9007309,小乌龟,100001,0,40,113111,128043,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
9007310,白虎,20041,0,40,1885175,182919,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80082,"0,0,0,0",1,80082
9007409,炎魔,100017,0,40,115559,130689,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
9007410,蟹精,20010,0,40,1925975,186699,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80051,"0,0,0,0",1,80051
9007509,硬壳龟,100027,0,40,118079,133367,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
9007510,火灵,20023,0,40,1967975,190524,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80107,"0,0,0,0",1,80107
9007609,炎魔,100017,0,40,120599,136076,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
9007610,深渊之龙,100039,0,40,2009975,194394,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80131,"0,0,0,0",1,80131
9007709,山精,100029,0,40,123119,138816,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
9007710,流浪剑客,17005,0,40,2051975,198309,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80121,"0,0,0,0",1,80121
9007809,灵猴,100023,0,40,125711,141588,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
9007810,鲛人,20003,0,40,2095175,202269,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80044,"0,0,0,0",1,80044
9007909,古树精,100013,0,40,128303,144392,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
9007910,鲛人,20003,0,40,2138375,206274,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80044,"0,0,0,0",1,80044
9008009,白熊精,20015,0,40,130895,147227,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
9008010,蓝巨人,20045,0,40,2181575,210324,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80086,"0,0,0,0",1,80086
9008109,炎魔,100017,0,40,133559,150093,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
9008110,虎力大仙,20044,0,40,2225975,214419,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80085,"0,0,0,0",1,80085
9008209,五毒蝎,100021,0,40,136223,152991,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9008210,靡籁,100036,0,40,2270375,218559,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80132,"0,0,0,0",1,80132
9008309,利刃猿,100028,0,40,138887,155921,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
9008310,蓝巨人,20045,0,40,2314775,222744,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80086,"0,0,0,0",1,80086
9008409,瞌睡蛇,100020,0,40,141623,158882,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
9008410,月光蝶,17001,0,40,2360375,226974,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80118,"0,0,0,0",1,80118
9008509,剑魂,100012,0,40,144359,161874,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
9008510,阎罗王,17008,0,40,2405975,231249,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80127,"0,0,0,0",1,80127
9008609,异面怪,100009,0,40,147095,164898,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9008610,粉红兔,20002,0,40,2451575,235569,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80043,"0,0,0,0",1,80043
9008709,跳跳鼠,100004,0,40,149903,167954,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
9008710,多闻天王,17006,0,40,2498375,239934,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80122,"0,0,0,0",1,80122
9008809,灵猴,100023,0,40,152711,171041,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
9008810,虎力大仙,20044,0,40,2545175,244344,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80085,"0,0,0,0",1,80085
9008909,白熊精,20015,0,40,155519,174159,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
9008910,炼丹童子,17002,0,40,2591975,248799,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80090,"0,0,0,0",1,80090
9009009,炎魔,100017,0,40,158399,177309,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
9009010,玉冥真人,100033,0,40,2639975,253299,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80033,"0,0,0,0",1,80033
9009109,利刃猿,100028,0,40,161279,180491,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
9009110,狮驼,20046,0,40,2687975,257844,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80087,"0,0,0,0",1,80087
9009209,麟鹿,100015,0,40,164159,183704,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
9009210,封蛇,20032,0,40,2735975,262434,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80073,"0,0,0,0",1,80073
9009309,石巨人,100024,0,40,167111,186948,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
9009310,多闻天王,17006,0,40,2785175,267069,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80122,"0,0,0,0",1,80122
9009409,魔爪花,100025,0,40,170063,190224,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
9009410,火灵,20023,0,40,2834375,271749,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80107,"0,0,0,0",1,80107
9009509,木鱼怪,100026,0,40,173015,193532,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
9009510,蟹精,20010,0,40,2883575,276474,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80051,"0,0,0,0",1,80051
9009609,麟鹿,100015,0,40,176039,196871,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
9009610,九尾狐,20016,0,40,2933975,281244,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80057,"0,0,0,0",1,80057
9009709,石狮,100007,0,40,179063,200241,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
9009710,白象精,20029,0,40,2984375,286059,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80110,"0,0,0,0",1,80110
9009809,五毒蝎,100021,0,40,182087,203643,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9009810,多闻天王,17006,0,40,3034775,290919,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80122,"0,0,0,0",1,80122
9009909,木鱼怪,100026,0,40,185183,207077,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
9009910,青龙,20040,0,40,3086375,295824,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80125,"0,0,0,0",1,80125
9010009,白熊精,20015,0,40,188279,210542,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
9010010,地狱三头犬,20025,0,40,3137975,300774,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80099,"0,0,0,0",1,80099
9010109,小骷髅,100003,0,40,191375,214038,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
9010110,粉红兔,20002,0,40,3189575,305769,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80043,"0,0,0,0",1,80043
9010209,蝶精灵,100010,0,40,194543,217566,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
9010210,地狱三头犬,20025,0,40,3242375,310809,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80099,"0,0,0,0",1,80099
9010309,巫龟,100022,0,40,197711,221126,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
9010310,招财猫,20035,0,40,3295175,315894,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80113,"0,0,0,0",1,80113
9010409,异面怪,100009,0,40,200879,224717,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9010410,靡籁,100036,0,40,3347975,321024,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80132,"0,0,0,0",1,80132
9010509,山精,100029,0,40,204119,228339,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
9010510,鲨鱼精,20007,0,40,3401975,326199,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80048,"0,0,0,0",1,80048
9010609,白熊精,20015,0,40,207359,231993,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
9010610,龙象精,20028,0,40,3455975,331419,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80069,"0,0,0,0",1,80069
9010709,强盗,100002,0,40,210599,235679,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
9010710,鱼精,20005,0,40,3509975,336684,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80046,"0,0,0,0",1,80046
9010809,石巨人,100024,0,40,213911,239396,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
9010810,阎罗王,17008,0,40,3565175,341994,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80127,"0,0,0,0",1,80127
9010909,古树精,100013,0,40,217223,243144,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
9010910,白虎,20041,0,40,3620375,347349,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80082,"0,0,0,0",1,80082
9011009,小乌龟,100001,0,40,220535,246924,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
9011010,深渊之龙,100039,0,40,3675575,352749,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80131,"0,0,0,0",1,80131
9011109,小骷髅,100003,0,40,223919,250736,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
9011110,狻猊,20037,0,40,3731975,358194,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80078,"0,0,0,0",1,80078
9011209,小僵尸,100019,0,40,227303,254579,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
9011210,剑邪,20012,0,40,3788375,363684,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80053,"0,0,0,0",1,80053
9011309,五毒蝎,100021,0,40,230687,258453,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
9011310,晶魂,20018,0,40,3844775,369219,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80059,"0,0,0,0",1,80059
9011409,石狮,100007,0,40,234143,262359,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
9011410,黑水玄蛇,20022,0,40,3902375,374799,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80063,"0,0,0,0",1,80063
9011509,瞌睡蛇,100020,0,40,237599,266297,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
9011510,地狱三头犬,20025,0,40,3959975,380424,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80099,"0,0,0,0",1,80099
9011609,石巨人,100024,0,40,241055,270266,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
9011610,深渊之龙,100039,0,40,4017575,386094,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80131,"0,0,0,0",1,80131
9011709,小骷髅,100003,0,40,244583,274266,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
9011710,白虎,20041,0,40,4076375,391809,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80082,"0,0,0,0",1,80082
9011809,瞌睡蛇,100020,0,40,248111,278298,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
9011810,蟹精,20010,0,40,4135175,397569,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80051,"0,0,0,0",1,80051
9011909,强盗,100002,0,40,251639,282362,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
9011910,封蛇,20032,0,40,4193975,403374,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80073,"0,0,0,0",1,80073
9012009,小乌龟,100001,0,40,255239,286457,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
9012010,百花仙子,17009,0,40,4253975,409224,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80128,"0,0,0,0",1,80128
9012109,硬壳龟,100027,0,40,258839,290583,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
9012110,封蛇,20032,0,40,4313975,415119,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80073,"0,0,0,0",1,80073
9012209,小僵尸,100019,0,40,262439,294741,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
9012210,靡籁,100036,0,40,4373975,421059,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80132,"0,0,0,0",1,80132
9012309,剑魂,100012,0,40,266111,298931,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
9012310,小白虎,20011,0,40,4435175,427044,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80101,"0,0,0,0",1,80101
9012409,巫龟,100022,0,40,269783,303152,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
9012410,地狱三头犬,20025,0,40,4496375,433074,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80099,"0,0,0,0",1,80099
9012509,瞌睡蛇,100020,0,40,273455,307404,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
9012510,冰龙,20030,0,40,4557575,439149,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80071,"0,0,0,0",1,80071
9012609,异面怪,100009,0,40,277199,311688,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
9012610,月光蝶,17001,0,40,4619975,445269,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80118,"0,0,0,0",1,80118
9012709,小骷髅,100003,0,40,280943,316004,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
9012710,鱼精,20005,0,40,4682375,451434,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80046,"0,0,0,0",1,80046
9012809,白熊精,20015,0,40,284687,320351,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
9012810,圣灵蝶,17004,0,40,4744775,457644,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80120,"0,0,0,0",1,80120
9012909,林妖,100014,0,40,288503,324729,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
9012910,阎罗王,17008,0,40,4808375,463899,0,1,10,0,1.2,5,10000000,0,0,0,0,0,0,0,0,0,80127,"0,0,0,0",1,80127
